"DBKEY","Station","Daily.Date","Data.Value","Qualifier","Revision.Date","Date","UNITS","STATION","DATE"
"N3466","LAKEOKEE",2021-10-15,15.86,"",2021-10-16,2021-10-15,"ft NGVD29","LOK2",2021-10-15
"N3466","LAKEOKEE",2021-10-16,15.87,"",2021-10-17,2021-10-16,"ft NGVD29","LOK2",2021-10-16
"N3466","LAKEOKEE",2021-10-17,15.86,"",2021-10-18,2021-10-17,"ft NGVD29","LOK2",2021-10-17
"N3466","LAKEOKEE",2021-10-18,15.84,"",2021-10-19,2021-10-18,"ft NGVD29","LOK2",2021-10-18
"N3466","LAKEOKEE",2021-10-19,15.83,"",2021-10-20,2021-10-19,"ft NGVD29","LOK2",2021-10-19
"N3466","LAKEOKEE",2021-10-20,15.82,"",2021-10-21,2021-10-20,"ft NGVD29","LOK2",2021-10-20
"N3466","LAKEOKEE",2021-10-21,15.82,"",2021-10-23,2021-10-21,"ft NGVD29","LOK2",2021-10-21
"N3466","LAKEOKEE",2021-10-22,15.83,"",2021-10-24,2021-10-22,"ft NGVD29","LOK2",2021-10-22
"N3466","LAKEOKEE",2021-10-23,15.83,"",2021-10-25,2021-10-23,"ft NGVD29","LOK2",2021-10-23
"N3466","LAKEOKEE",2021-10-24,15.85,"",2021-10-31,2021-10-24,"ft NGVD29","LOK2",2021-10-24
"N3466","LAKEOKEE",2021-10-25,15.87,"",2021-10-26,2021-10-25,"ft NGVD29","LOK2",2021-10-25
"N3466","LAKEOKEE",2021-10-26,15.87,"",2021-10-27,2021-10-26,"ft NGVD29","LOK2",2021-10-26
"N3466","LAKEOKEE",2021-10-27,15.87,"",2021-10-28,2021-10-27,"ft NGVD29","LOK2",2021-10-27
"N3466","LAKEOKEE",2021-10-28,15.88,"",2021-10-29,2021-10-28,"ft NGVD29","LOK2",2021-10-28
"N3466","LAKEOKEE",2021-10-29,15.89,"",2021-10-30,2021-10-29,"ft NGVD29","LOK2",2021-10-29
"N3466","LAKEOKEE",2021-10-30,15.87,"",2021-10-31,2021-10-30,"ft NGVD29","LOK2",2021-10-30
"N3466","LAKEOKEE",2021-10-31,15.85,"",2021-11-08,2021-10-31,"ft NGVD29","LOK2",2021-10-31
"N3466","LAKEOKEE",2021-11-01,15.83,"",2021-11-02,2021-11-01,"ft NGVD29","LOK2",2021-11-01
"N3466","LAKEOKEE",2021-11-02,15.83,"",2021-11-03,2021-11-02,"ft NGVD29","LOK2",2021-11-02
"N3466","LAKEOKEE",2021-11-03,15.81,"",2021-11-04,2021-11-03,"ft NGVD29","LOK2",2021-11-03
"N3466","LAKEOKEE",2021-11-04,15.81,"",2021-11-05,2021-11-04,"ft NGVD29","LOK2",2021-11-04
"N3466","LAKEOKEE",2021-11-05,15.93,"",2021-11-07,2021-11-05,"ft NGVD29","LOK2",2021-11-05
"N3466","LAKEOKEE",2021-11-06,15.96,"",2021-11-07,2021-11-06,"ft NGVD29","LOK2",2021-11-06
"N3466","LAKEOKEE",2021-11-07,15.97,"",2021-11-08,2021-11-07,"ft NGVD29","LOK2",2021-11-07
"N3466","LAKEOKEE",2021-11-08,15.95,"",2021-11-09,2021-11-08,"ft NGVD29","LOK2",2021-11-08
"N3466","LAKEOKEE",2021-11-09,15.95,"",2021-11-10,2021-11-09,"ft NGVD29","LOK2",2021-11-09
"N3466","LAKEOKEE",2021-11-10,15.97,"",2021-11-11,2021-11-10,"ft NGVD29","LOK2",2021-11-10
"N3466","LAKEOKEE",2021-11-11,15.98,"",2021-11-12,2021-11-11,"ft NGVD29","LOK2",2021-11-11
"N3466","LAKEOKEE",2021-11-12,16,"",2021-11-16,2021-11-12,"ft NGVD29","LOK2",2021-11-12
"N3466","LAKEOKEE",2021-11-13,16.02,"",2021-11-16,2021-11-13,"ft NGVD29","LOK2",2021-11-13
"N3466","LAKEOKEE",2021-11-14,16.01,"",2021-11-16,2021-11-14,"ft NGVD29","LOK2",2021-11-14
"N3466","LAKEOKEE",2021-11-15,15.99,"",2021-11-16,2021-11-15,"ft NGVD29","LOK2",2021-11-15
"N3466","LAKEOKEE",2021-11-16,15.98,"",2021-11-17,2021-11-16,"ft NGVD29","LOK2",2021-11-16
"N3466","LAKEOKEE",2021-11-17,15.99,"",2021-11-18,2021-11-17,"ft NGVD29","LOK2",2021-11-17
"N3466","LAKEOKEE",2021-11-18,16,"",2021-11-19,2021-11-18,"ft NGVD29","LOK2",2021-11-18
"N3466","LAKEOKEE",2021-11-19,16,"",2021-11-20,2021-11-19,"ft NGVD29","LOK2",2021-11-19
"N3466","LAKEOKEE",2021-11-20,16.01,"",2021-11-21,2021-11-20,"ft NGVD29","LOK2",2021-11-20
"N3466","LAKEOKEE",2021-11-21,16.05,"",2021-11-22,2021-11-21,"ft NGVD29","LOK2",2021-11-21
"N3466","LAKEOKEE",2021-11-22,16.06,"",2021-11-23,2021-11-22,"ft NGVD29","LOK2",2021-11-22
"N3466","LAKEOKEE",2021-11-23,16.01,"",2021-11-24,2021-11-23,"ft NGVD29","LOK2",2021-11-23
"N3466","LAKEOKEE",2021-11-24,16,"",2021-11-25,2021-11-24,"ft NGVD29","LOK2",2021-11-24
"N3466","LAKEOKEE",2021-11-25,16,"",2021-11-26,2021-11-25,"ft NGVD29","LOK2",2021-11-25
"N3466","LAKEOKEE",2021-11-26,15.99,"",2021-11-30,2021-11-26,"ft NGVD29","LOK2",2021-11-26
"N3466","LAKEOKEE",2021-11-27,15.97,"",2021-11-30,2021-11-27,"ft NGVD29","LOK2",2021-11-27
"N3466","LAKEOKEE",2021-11-28,15.96,"",2021-11-30,2021-11-28,"ft NGVD29","LOK2",2021-11-28
"N3466","LAKEOKEE",2021-11-29,15.94,"",2021-12-01,2021-11-29,"ft NGVD29","LOK2",2021-11-29
"N3466","LAKEOKEE",2021-11-30,15.93,"",2021-12-01,2021-11-30,"ft NGVD29","LOK2",2021-11-30
"N3466","LAKEOKEE",2021-12-01,15.91,"",2021-12-02,2021-12-01,"ft NGVD29","LOK2",2021-12-01
"N3466","LAKEOKEE",2021-12-02,15.9,"",2021-12-03,2021-12-02,"ft NGVD29","LOK2",2021-12-02
"N3466","LAKEOKEE",2021-12-03,15.88,"",2021-12-04,2021-12-03,"ft NGVD29","LOK2",2021-12-03
"N3466","LAKEOKEE",2021-12-04,15.87,"",2021-12-05,2021-12-04,"ft NGVD29","LOK2",2021-12-04
"N3466","LAKEOKEE",2021-12-05,15.86,"",2021-12-06,2021-12-05,"ft NGVD29","LOK2",2021-12-05
"N3466","LAKEOKEE",2021-12-06,15.85,"",2021-12-07,2021-12-06,"ft NGVD29","LOK2",2021-12-06
"N3466","LAKEOKEE",2021-12-07,15.85,"",2021-12-08,2021-12-07,"ft NGVD29","LOK2",2021-12-07
"N3466","LAKEOKEE",2021-12-08,15.84,"",2021-12-09,2021-12-08,"ft NGVD29","LOK2",2021-12-08
"N3466","LAKEOKEE",2021-12-09,15.83,"",2021-12-10,2021-12-09,"ft NGVD29","LOK2",2021-12-09
"N3466","LAKEOKEE",2021-12-10,15.82,"",2021-12-11,2021-12-10,"ft NGVD29","LOK2",2021-12-10
"N3466","LAKEOKEE",2021-12-11,15.81,"",2021-12-12,2021-12-11,"ft NGVD29","LOK2",2021-12-11
"N3466","LAKEOKEE",2021-12-12,15.79,"",2021-12-13,2021-12-12,"ft NGVD29","LOK2",2021-12-12
"N3466","LAKEOKEE",2021-12-13,15.77,"",2021-12-14,2021-12-13,"ft NGVD29","LOK2",2021-12-13
"N3466","LAKEOKEE",2021-12-14,15.76,"",2021-12-15,2021-12-14,"ft NGVD29","LOK2",2021-12-14
"N3466","LAKEOKEE",2021-12-15,15.75,"",2021-12-16,2021-12-15,"ft NGVD29","LOK2",2021-12-15
"N3466","LAKEOKEE",2021-12-16,15.75,"",2021-12-17,2021-12-16,"ft NGVD29","LOK2",2021-12-16
"N3466","LAKEOKEE",2021-12-17,15.74,"",2021-12-18,2021-12-17,"ft NGVD29","LOK2",2021-12-17
"N3466","LAKEOKEE",2021-12-18,15.73,"",2021-12-19,2021-12-18,"ft NGVD29","LOK2",2021-12-18
"N3466","LAKEOKEE",2021-12-19,15.73,"",2021-12-20,2021-12-19,"ft NGVD29","LOK2",2021-12-19
"N3466","LAKEOKEE",2021-12-20,15.72,"",2021-12-21,2021-12-20,"ft NGVD29","LOK2",2021-12-20
"N3466","LAKEOKEE",2021-12-21,15.93,"",2021-12-22,2021-12-21,"ft NGVD29","LOK2",2021-12-21
"N3466","LAKEOKEE",2021-12-22,16.14,"",2021-12-23,2021-12-22,"ft NGVD29","LOK2",2021-12-22
"N3466","LAKEOKEE",2021-12-23,16.13,"",2021-12-24,2021-12-23,"ft NGVD29","LOK2",2021-12-23
"N3466","LAKEOKEE",2021-12-24,16.1,"",2021-12-25,2021-12-24,"ft NGVD29","LOK2",2021-12-24
"N3466","LAKEOKEE",2021-12-25,16.08,"",2021-12-26,2021-12-25,"ft NGVD29","LOK2",2021-12-25
"N3466","LAKEOKEE",2021-12-26,16.07,"",2021-12-27,2021-12-26,"ft NGVD29","LOK2",2021-12-26
"N3466","LAKEOKEE",2021-12-27,15.75,"",2021-12-28,2021-12-27,"ft NGVD29","LOK2",2021-12-27
"N3466","LAKEOKEE",2021-12-28,15.56,"",2021-12-29,2021-12-28,"ft NGVD29","LOK2",2021-12-28
"N3466","LAKEOKEE",2021-12-29,15.54,"",2021-12-30,2021-12-29,"ft NGVD29","LOK2",2021-12-29
"N3466","LAKEOKEE",2021-12-30,15.52,"",2021-12-31,2021-12-30,"ft NGVD29","LOK2",2021-12-30
"N3466","LAKEOKEE",2021-12-31,15.5,"",2022-01-01,2021-12-31,"ft NGVD29","LOK2",2021-12-31
"N3466","LAKEOKEE",2022-01-01,15.49,"",2022-01-02,2022-01-01,"ft NGVD29","LOK2",2022-01-01
"N3466","LAKEOKEE",2022-01-02,15.48,"",2022-01-03,2022-01-02,"ft NGVD29","LOK2",2022-01-02
"N3466","LAKEOKEE",2022-01-03,15.45,"",2022-01-04,2022-01-03,"ft NGVD29","LOK2",2022-01-03
"N3466","LAKEOKEE",2022-01-04,15.41,"",2022-01-05,2022-01-04,"ft NGVD29","LOK2",2022-01-04
"N3466","LAKEOKEE",2022-01-05,15.39,"",2022-01-06,2022-01-05,"ft NGVD29","LOK2",2022-01-05
"N3466","LAKEOKEE",2022-01-06,15.36,"",2022-01-07,2022-01-06,"ft NGVD29","LOK2",2022-01-06
"N3466","LAKEOKEE",2022-01-07,15.34,"",2022-01-08,2022-01-07,"ft NGVD29","LOK2",2022-01-07
"N3466","LAKEOKEE",2022-01-08,15.3,"",2022-01-09,2022-01-08,"ft NGVD29","LOK2",2022-01-08
"N3466","LAKEOKEE",2022-01-09,15.28,"",2022-01-10,2022-01-09,"ft NGVD29","LOK2",2022-01-09
"N3466","LAKEOKEE",2022-01-10,15.26,"",2022-01-11,2022-01-10,"ft NGVD29","LOK2",2022-01-10
"N3466","LAKEOKEE",2022-01-11,15.21,"",2022-01-20,2022-01-11,"ft NGVD29","LOK2",2022-01-11
"N3466","LAKEOKEE",2022-01-12,15.19,"",2022-01-13,2022-01-12,"ft NGVD29","LOK2",2022-01-12
"N3466","LAKEOKEE",2022-01-13,15.16,"",2022-01-14,2022-01-13,"ft NGVD29","LOK2",2022-01-13
"N3466","LAKEOKEE",2022-01-14,15.13,"",2022-01-15,2022-01-14,"ft NGVD29","LOK2",2022-01-14
"N3466","LAKEOKEE",2022-01-15,15.12,"",2022-01-19,2022-01-15,"ft NGVD29","LOK2",2022-01-15
"N3466","LAKEOKEE",2022-01-16,15.15,"",2022-01-19,2022-01-16,"ft NGVD29","LOK2",2022-01-16
"N3466","LAKEOKEE",2022-01-17,15.15,"",2022-01-19,2022-01-17,"ft NGVD29","LOK2",2022-01-17
"N3466","LAKEOKEE",2022-01-18,15.13,"",2022-01-19,2022-01-18,"ft NGVD29","LOK2",2022-01-18
"N3466","LAKEOKEE",2022-01-19,15.11,"",2022-01-20,2022-01-19,"ft NGVD29","LOK2",2022-01-19
"N3466","LAKEOKEE",2022-01-20,15.1,"",2022-01-21,2022-01-20,"ft NGVD29","LOK2",2022-01-20
"N3466","LAKEOKEE",2022-01-21,15.11,"",2022-01-23,2022-01-21,"ft NGVD29","LOK2",2022-01-21
"N3466","LAKEOKEE",2022-01-22,15.09,"",2022-01-23,2022-01-22,"ft NGVD29","LOK2",2022-01-22
"N3466","LAKEOKEE",2022-01-23,15.08,"",2022-01-24,2022-01-23,"ft NGVD29","LOK2",2022-01-23
"N3466","LAKEOKEE",2022-01-24,15.06,"",2022-01-25,2022-01-24,"ft NGVD29","LOK2",2022-01-24
"N3466","LAKEOKEE",2022-01-25,15.05,"",2022-01-26,2022-01-25,"ft NGVD29","LOK2",2022-01-25
"N3466","LAKEOKEE",2022-01-26,15.06,"",2022-01-27,2022-01-26,"ft NGVD29","LOK2",2022-01-26
"N3466","LAKEOKEE",2022-01-27,15.04,"",2022-01-28,2022-01-27,"ft NGVD29","LOK2",2022-01-27
"N3466","LAKEOKEE",2022-01-28,15.02,"",2022-01-29,2022-01-28,"ft NGVD29","LOK2",2022-01-28
"N3466","LAKEOKEE",2022-01-29,14.93,"",2022-01-30,2022-01-29,"ft NGVD29","LOK2",2022-01-29
"N3466","LAKEOKEE",2022-01-30,14.93,"",2022-01-31,2022-01-30,"ft NGVD29","LOK2",2022-01-30
"N3466","LAKEOKEE",2022-01-31,14.91,"",2022-02-01,2022-01-31,"ft NGVD29","LOK2",2022-01-31
"N3466","LAKEOKEE",2022-02-01,14.9,"",2022-02-02,2022-02-01,"ft NGVD29","LOK2",2022-02-01
"N3466","LAKEOKEE",2022-02-02,14.9,"",2022-02-03,2022-02-02,"ft NGVD29","LOK2",2022-02-02
"N3466","LAKEOKEE",2022-02-03,NA,"M",2022-02-03,2022-02-03,"ft NGVD29","LOK2",2022-02-03
"N3466","LAKEOKEE",2022-02-04,NA,"M",2022-02-04,2022-02-04,"ft NGVD29","LOK2",2022-02-04
"N3466","LAKEOKEE",2022-02-05,NA,"M",2022-02-05,2022-02-05,"ft NGVD29","LOK2",2022-02-05
"N3466","LAKEOKEE",2022-02-06,14.86,"",2022-02-09,2022-02-06,"ft NGVD29","LOK2",2022-02-06
"N3466","LAKEOKEE",2022-02-07,14.85,"",2022-02-09,2022-02-07,"ft NGVD29","LOK2",2022-02-07
"N3466","LAKEOKEE",2022-02-08,14.83,"",2022-02-09,2022-02-08,"ft NGVD29","LOK2",2022-02-08
"N3466","LAKEOKEE",2022-02-09,14.85,"",2022-02-10,2022-02-09,"ft NGVD29","LOK2",2022-02-09
"N3466","LAKEOKEE",2022-02-10,14.84,"",2022-02-11,2022-02-10,"ft NGVD29","LOK2",2022-02-10
"N3466","LAKEOKEE",2022-02-11,14.84,"",2022-02-12,2022-02-11,"ft NGVD29","LOK2",2022-02-11
"N3466","LAKEOKEE",2022-02-12,14.84,"",2022-02-13,2022-02-12,"ft NGVD29","LOK2",2022-02-12
"N3466","LAKEOKEE",2022-02-13,14.83,"",2022-02-14,2022-02-13,"ft NGVD29","LOK2",2022-02-13
"N3466","LAKEOKEE",2022-02-14,14.78,"",2022-02-15,2022-02-14,"ft NGVD29","LOK2",2022-02-14
"N3466","LAKEOKEE",2022-02-15,14.78,"",2022-02-16,2022-02-15,"ft NGVD29","LOK2",2022-02-15
"N3466","LAKEOKEE",2022-02-16,14.78,"",2022-02-17,2022-02-16,"ft NGVD29","LOK2",2022-02-16
"N3466","LAKEOKEE",2022-02-17,14.77,"",2022-02-18,2022-02-17,"ft NGVD29","LOK2",2022-02-17
"N3466","LAKEOKEE",2022-02-18,14.76,"",2022-02-19,2022-02-18,"ft NGVD29","LOK2",2022-02-18
"N3466","LAKEOKEE",2022-02-19,14.74,"",2022-02-20,2022-02-19,"ft NGVD29","LOK2",2022-02-19
"N3466","LAKEOKEE",2022-02-20,14.71,"",2022-02-21,2022-02-20,"ft NGVD29","LOK2",2022-02-20
"N3466","LAKEOKEE",2022-02-21,14.7,"",2022-02-22,2022-02-21,"ft NGVD29","LOK2",2022-02-21
"N3466","LAKEOKEE",2022-02-22,14.69,"",2022-02-23,2022-02-22,"ft NGVD29","LOK2",2022-02-22
"N3466","LAKEOKEE",2022-02-23,14.67,"",2022-03-02,2022-02-23,"ft NGVD29","LOK2",2022-02-23
"N3466","LAKEOKEE",2022-02-24,14.64,"",2022-02-25,2022-02-24,"ft NGVD29","LOK2",2022-02-24
"N3466","LAKEOKEE",2022-02-25,14.61,"",2022-02-26,2022-02-25,"ft NGVD29","LOK2",2022-02-25
"N3466","LAKEOKEE",2022-02-26,14.58,"",2022-02-27,2022-02-26,"ft NGVD29","LOK2",2022-02-26
"N3466","LAKEOKEE",2022-02-27,14.56,"",2022-02-28,2022-02-27,"ft NGVD29","LOK2",2022-02-27
"N3466","LAKEOKEE",2022-02-28,14.54,"",2022-03-01,2022-02-28,"ft NGVD29","LOK2",2022-02-28
"N3466","LAKEOKEE",2022-03-01,14.5,"",2022-03-02,2022-03-01,"ft NGVD29","LOK2",2022-03-01
"N3466","LAKEOKEE",2022-03-02,14.46,"",2022-03-03,2022-03-02,"ft NGVD29","LOK2",2022-03-02
"N3466","LAKEOKEE",2022-03-03,14.44,"",2022-03-04,2022-03-03,"ft NGVD29","LOK2",2022-03-03
"N3466","LAKEOKEE",2022-03-04,14.41,"",2022-03-05,2022-03-04,"ft NGVD29","LOK2",2022-03-04
"N3466","LAKEOKEE",2022-03-05,14.38,"",2022-03-06,2022-03-05,"ft NGVD29","LOK2",2022-03-05
"N3466","LAKEOKEE",2022-03-06,14.35,"",2022-03-07,2022-03-06,"ft NGVD29","LOK2",2022-03-06
"N3466","LAKEOKEE",2022-03-07,14.33,"",2022-03-08,2022-03-07,"ft NGVD29","LOK2",2022-03-07
"N3466","LAKEOKEE",2022-03-08,14.31,"",2022-03-09,2022-03-08,"ft NGVD29","LOK2",2022-03-08
"N3466","LAKEOKEE",2022-03-09,14.29,"",2022-03-10,2022-03-09,"ft NGVD29","LOK2",2022-03-09
"N3466","LAKEOKEE",2022-03-10,14.27,"",2022-03-11,2022-03-10,"ft NGVD29","LOK2",2022-03-10
"N3466","LAKEOKEE",2022-03-11,14.25,"",2022-03-12,2022-03-11,"ft NGVD29","LOK2",2022-03-11
"N3466","LAKEOKEE",2022-03-12,14.21,"",2022-03-13,2022-03-12,"ft NGVD29","LOK2",2022-03-12
"N3466","LAKEOKEE",2022-03-13,14.14,"",2022-03-14,2022-03-13,"ft NGVD29","LOK2",2022-03-13
"N3466","LAKEOKEE",2022-03-14,14.14,"",2022-03-15,2022-03-14,"ft NGVD29","LOK2",2022-03-14
"N3466","LAKEOKEE",2022-03-15,14.14,"",2022-03-16,2022-03-15,"ft NGVD29","LOK2",2022-03-15
"N3466","LAKEOKEE",2022-03-16,14.18,"",2022-03-17,2022-03-16,"ft NGVD29","LOK2",2022-03-16
"N3466","LAKEOKEE",2022-03-17,14.17,"",2022-03-18,2022-03-17,"ft NGVD29","LOK2",2022-03-17
"N3466","LAKEOKEE",2022-03-18,14.18,"",2022-03-19,2022-03-18,"ft NGVD29","LOK2",2022-03-18
"N3466","LAKEOKEE",2022-03-19,14.16,"",2022-03-20,2022-03-19,"ft NGVD29","LOK2",2022-03-19
"N3466","LAKEOKEE",2022-03-20,14.14,"",2022-03-21,2022-03-20,"ft NGVD29","LOK2",2022-03-20
"N3466","LAKEOKEE",2022-03-21,14.09,"",2022-03-22,2022-03-21,"ft NGVD29","LOK2",2022-03-21
"N3466","LAKEOKEE",2022-03-22,14.06,"",2022-03-23,2022-03-22,"ft NGVD29","LOK2",2022-03-22
"N3466","LAKEOKEE",2022-03-23,14.03,"",2022-03-24,2022-03-23,"ft NGVD29","LOK2",2022-03-23
"N3466","LAKEOKEE",2022-03-24,14.02,"",2022-03-25,2022-03-24,"ft NGVD29","LOK2",2022-03-24
"N3466","LAKEOKEE",2022-03-25,13.96,"",2022-03-26,2022-03-25,"ft NGVD29","LOK2",2022-03-25
"N3466","LAKEOKEE",2022-03-26,13.93,"",2022-03-27,2022-03-26,"ft NGVD29","LOK2",2022-03-26
"N3466","LAKEOKEE",2022-03-27,13.88,"",2022-03-28,2022-03-27,"ft NGVD29","LOK2",2022-03-27
"N3466","LAKEOKEE",2022-03-28,13.87,"",2022-03-29,2022-03-28,"ft NGVD29","LOK2",2022-03-28
"N3466","LAKEOKEE",2022-03-29,13.84,"",2022-03-30,2022-03-29,"ft NGVD29","LOK2",2022-03-29
"N3466","LAKEOKEE",2022-03-30,13.83,"",2022-03-31,2022-03-30,"ft NGVD29","LOK2",2022-03-30
"N3466","LAKEOKEE",2022-03-31,13.79,"",2022-04-01,2022-03-31,"ft NGVD29","LOK2",2022-03-31
"N3466","LAKEOKEE",2022-04-01,13.75,"",2022-04-02,2022-04-01,"ft NGVD29","LOK2",2022-04-01
"N3466","LAKEOKEE",2022-04-02,13.73,"",2022-04-03,2022-04-02,"ft NGVD29","LOK2",2022-04-02
"N3466","LAKEOKEE",2022-04-03,13.74,"",2022-04-04,2022-04-03,"ft NGVD29","LOK2",2022-04-03
"N3466","LAKEOKEE",2022-04-04,13.74,"",2022-04-05,2022-04-04,"ft NGVD29","LOK2",2022-04-04
"N3466","LAKEOKEE",2022-04-05,13.74,"",2022-04-06,2022-04-05,"ft NGVD29","LOK2",2022-04-05
"N3466","LAKEOKEE",2022-04-06,13.73,"",2022-04-07,2022-04-06,"ft NGVD29","LOK2",2022-04-06
"N3466","LAKEOKEE",2022-04-07,13.7,"",2022-04-08,2022-04-07,"ft NGVD29","LOK2",2022-04-07
"N3466","LAKEOKEE",2022-04-08,13.62,"",2022-04-09,2022-04-08,"ft NGVD29","LOK2",2022-04-08
"N3466","LAKEOKEE",2022-04-09,13.56,"",2022-04-10,2022-04-09,"ft NGVD29","LOK2",2022-04-09
"N3466","LAKEOKEE",2022-04-10,13.52,"",2022-04-11,2022-04-10,"ft NGVD29","LOK2",2022-04-10
"N3466","LAKEOKEE",2022-04-11,13.51,"",2022-04-12,2022-04-11,"ft NGVD29","LOK2",2022-04-11
"N3466","LAKEOKEE",2022-04-12,13.48,"",2022-04-13,2022-04-12,"ft NGVD29","LOK2",2022-04-12
"N3466","LAKEOKEE",2022-04-13,13.44,"",2022-04-14,2022-04-13,"ft NGVD29","LOK2",2022-04-13
"N3466","LAKEOKEE",2022-04-14,13.42,"",2022-04-15,2022-04-14,"ft NGVD29","LOK2",2022-04-14
"N3466","LAKEOKEE",2022-04-15,13.42,"",2022-04-16,2022-04-15,"ft NGVD29","LOK2",2022-04-15
"N3466","LAKEOKEE",2022-04-16,13.41,"",2022-04-17,2022-04-16,"ft NGVD29","LOK2",2022-04-16
"N3466","LAKEOKEE",2022-04-17,13.4,"",2022-04-18,2022-04-17,"ft NGVD29","LOK2",2022-04-17
"N3466","LAKEOKEE",2022-04-18,13.38,"",2022-04-19,2022-04-18,"ft NGVD29","LOK2",2022-04-18
"N3466","LAKEOKEE",2022-04-19,13.34,"",2022-04-20,2022-04-19,"ft NGVD29","LOK2",2022-04-19
"N3466","LAKEOKEE",2022-04-20,13.3,"",2022-04-21,2022-04-20,"ft NGVD29","LOK2",2022-04-20
"N3466","LAKEOKEE",2022-04-21,13.27,"",2022-04-22,2022-04-21,"ft NGVD29","LOK2",2022-04-21
"N3466","LAKEOKEE",2022-04-22,13.21,"",2022-04-24,2022-04-22,"ft NGVD29","LOK2",2022-04-22
"N3466","LAKEOKEE",2022-04-23,13.18,"",2022-04-24,2022-04-23,"ft NGVD29","LOK2",2022-04-23
"N3466","LAKEOKEE",2022-04-24,13.15,"",2022-04-25,2022-04-24,"ft NGVD29","LOK2",2022-04-24
"N3466","LAKEOKEE",2022-04-25,13.12,"",2022-04-26,2022-04-25,"ft NGVD29","LOK2",2022-04-25
"N3466","LAKEOKEE",2022-04-26,13.08,"",2022-04-28,2022-04-26,"ft NGVD29","LOK2",2022-04-26
"N3466","LAKEOKEE",2022-04-27,13.06,"",2022-04-28,2022-04-27,"ft NGVD29","LOK2",2022-04-27
"N3466","LAKEOKEE",2022-04-28,13.03,"",2022-04-29,2022-04-28,"ft NGVD29","LOK2",2022-04-28
"N3466","LAKEOKEE",2022-04-29,13.01,"",2022-04-30,2022-04-29,"ft NGVD29","LOK2",2022-04-29
"N3466","LAKEOKEE",2022-04-30,13,"",2022-05-01,2022-04-30,"ft NGVD29","LOK2",2022-04-30
"N3466","LAKEOKEE",2022-05-01,13,"",2022-05-02,2022-05-01,"ft NGVD29","LOK2",2022-05-01
"N3466","LAKEOKEE",2022-05-02,12.99,"",2022-05-03,2022-05-02,"ft NGVD29","LOK2",2022-05-02
"N3466","LAKEOKEE",2022-05-03,13,"",2022-05-04,2022-05-03,"ft NGVD29","LOK2",2022-05-03
"N3466","LAKEOKEE",2022-05-04,13,"",2022-05-05,2022-05-04,"ft NGVD29","LOK2",2022-05-04
"N3466","LAKEOKEE",2022-05-05,13,"",2022-05-06,2022-05-05,"ft NGVD29","LOK2",2022-05-05
"N3466","LAKEOKEE",2022-05-06,12.96,"",2022-05-07,2022-05-06,"ft NGVD29","LOK2",2022-05-06
"N3466","LAKEOKEE",2022-05-07,12.92,"",2022-05-08,2022-05-07,"ft NGVD29","LOK2",2022-05-07
"N3466","LAKEOKEE",2022-05-08,12.91,"",2022-05-09,2022-05-08,"ft NGVD29","LOK2",2022-05-08
"N3466","LAKEOKEE",2022-05-09,12.89,"",2022-05-10,2022-05-09,"ft NGVD29","LOK2",2022-05-09
"N3466","LAKEOKEE",2022-05-10,12.83,"",2022-05-11,2022-05-10,"ft NGVD29","LOK2",2022-05-10
"N3466","LAKEOKEE",2022-05-11,12.76,"",2022-05-12,2022-05-11,"ft NGVD29","LOK2",2022-05-11
"N3466","LAKEOKEE",2022-05-12,12.74,"",2022-05-13,2022-05-12,"ft NGVD29","LOK2",2022-05-12
"N3466","LAKEOKEE",2022-05-13,12.73,"",2022-05-14,2022-05-13,"ft NGVD29","LOK2",2022-05-13
"N3466","LAKEOKEE",2022-05-14,12.72,"",2022-05-15,2022-05-14,"ft NGVD29","LOK2",2022-05-14
"N3466","LAKEOKEE",2022-05-15,12.71,"",2022-05-16,2022-05-15,"ft NGVD29","LOK2",2022-05-15
"N3466","LAKEOKEE",2022-05-16,12.69,"",2022-05-17,2022-05-16,"ft NGVD29","LOK2",2022-05-16
"N3466","LAKEOKEE",2022-05-17,12.68,"",2022-05-18,2022-05-17,"ft NGVD29","LOK2",2022-05-17
"N3466","LAKEOKEE",2022-05-18,12.66,"",2022-05-19,2022-05-18,"ft NGVD29","LOK2",2022-05-18
"N3466","LAKEOKEE",2022-05-19,12.64,"",2022-05-20,2022-05-19,"ft NGVD29","LOK2",2022-05-19
"N3466","LAKEOKEE",2022-05-20,12.69,"",2022-05-21,2022-05-20,"ft NGVD29","LOK2",2022-05-20
"N3466","LAKEOKEE",2022-05-21,12.72,"",2022-05-26,2022-05-21,"ft NGVD29","LOK2",2022-05-21
"N3466","LAKEOKEE",2022-05-22,12.71,"",2022-05-26,2022-05-22,"ft NGVD29","LOK2",2022-05-22
"N3466","LAKEOKEE",2022-05-23,12.69,"",2022-05-30,2022-05-23,"ft NGVD29","LOK2",2022-05-23
"N3466","LAKEOKEE",2022-05-24,12.67,"",2022-05-26,2022-05-24,"ft NGVD29","LOK2",2022-05-24
"N3466","LAKEOKEE",2022-05-25,12.64,"",2022-05-26,2022-05-25,"ft NGVD29","LOK2",2022-05-25
"N3466","LAKEOKEE",2022-05-26,12.61,"",2022-05-27,2022-05-26,"ft NGVD29","LOK2",2022-05-26
"N3466","LAKEOKEE",2022-05-27,12.57,"",2022-05-28,2022-05-27,"ft NGVD29","LOK2",2022-05-27
